track_id,artist_name,genre,release_day,tempo,energy,danceability,acousticness,loudness,duration_sec,playlist_placement,artist_popularity,completion_rate,skip_rate,replay_rate,save_rate,streams,viral_score,chart_hit
117,Artist_A,Pop,Tue,108.76707699282264,0.1457565682447517,0.8151183844803679,0.9466444339935463,-32.202380803632195,240.0189437611015,1,29,0.0412884166717713,0.9335363752338638,0.28697955394628794,0.09435154951824064,1495257,0.0,0
118,Artist_B,Indie,Sat,98.87880733281595,0.4494338352137377,0.6149782403411324,0.3397688271511179,-57.275803111878446,136.97893673238787,0,48,0.3288113086889458,0.6664575016785897,0.3410887388093693,0.16808888338059996,2347344,0.0,0
119,Artist_D,R&B,Tue,70.43100179404192,0.5878843711103869,0.6878841098799151,0.5172393817143319,-42.598248381065645,254.6408525468526,0,98,0.16344886532643266,0.8298433525689541,0.3579734366722611,0.14008180406696485,4839190,0.0,1
120,Artist_A,R&B,Tue,135.98889298931527,0.9485833548514337,0.3752599044426663,0.3789102780588144,-4.139401746882015,266.28845158075114,1,54,0.22190841966760455,0.7986970383834098,0.3425552346264047,0.14714825432144232,2745327,0.0,0
121,Artist_D,Indie,Tue,148.30855358352028,0.25252778207541926,0.5386956673430391,0.006710390304059954,-36.49056220299,247.23081404049742,0,25,0.014288618217780658,1.0,0.21211425661799557,0.0664920006289548,1107999,0.0,0
122,Artist_A,Hip-Hop,Sat,161.77537145602602,0.35925074791624556,0.5241591707261622,0.38587450289511593,-27.197968766593903,294.1074457547458,0,31,0.0,0.9932927411866771,0.23043935256376238,0.06913180576912871,1428771,0.0,0
123,Artist_B,R&B,Sun,74.73322675952502,0.3793585899224238,0.8480477911307719,0.7917202592613465,-28.078699260944894,268.7973703429153,1,57,0.08375825350929322,0.9364151923961026,0.34300301684449586,0.1196525557552074,2899071,0.0,0
124,Artist_C,Hip-Hop,Wed,165.17328910503525,0.6055381576448828,0.8399639802821826,0.5959888421834818,-24.574134610638403,282.55687101777687,0,96,0.1450943170788358,0.8274376901743922,0.4076092875787529,0.15130164968939303,4772610,0.0,1
125,Artist_A,Pop,Wed,137.1510676337104,0.35673205304000166,0.8326804693470432,0.10125991461515893,-56.32014266140304,288.04279502237665,0,38,0.03314332504065598,1.0,0.3211505514121133,0.10297383043176518,1832971,0.0,0
126,Artist_D,Hip-Hop,Sun,144.47353621662114,0.5335119252996956,0.011031614262465794,0.847139489693785,-38.2694247120763,264.24263853728553,0,86,0.0,0.9717244355891177,0.11566698222085532,0.03470009466625659,4165592,0.0,1
127,Artist_B,Pop,Tue,169.27488042483645,0.7817903298450294,0.7495454844688882,0.5310853448852428,-16.61230356704675,241.36659156116986,0,27,0.2798920457094497,0.7799672785216717,0.42522825560533806,0.18354688582349135,1308736,0.0,0
128,Artist_A,Hip-Hop,Thu,134.97135252519013,0.7053855941122036,0.7586763901110049,0.8417233617446761,-47.96638493562102,121.02934464494207,0,27,0.4918308263771982,0.43436581903421567,0.48180687204889905,0.24290822689010935,1345445,29.034927990479275,0
129,Artist_D,R&B,Mon,100.3039028579802,0.44636864651258557,0.6783788228551418,0.5802215187850294,-47.785297347218375,203.84863558016247,1,66,0.20652595201573765,0.77445368511372,0.3378966391363157,0.14267418214404223,3370049,0.0,0
130,Artist_D,R&B,Sat,159.01287977071917,0.8642161776741689,0.7562646578914526,0.5596884448379399,-59.394563598658515,222.809213752025,0,23,0.35132097514390814,0.6321301161754116,0.47329660966718723,0.21225317792893778,1171772,5.3419671420713355,0
131,Artist_D,Pop,Mon,103.56710546341085,0.5581402495938629,0.8419703714967087,0.10525918519701238,-33.75108440350742,174.72544904063994,1,70,0.342199276055607,0.6717503136818167,0.4298690986314218,0.19740058480054795,3606889,0.0,0
132,Artist_A,Indie,Sun,64.1073732984635,0.5399058395022125,0.47031905410178565,0.16735973313862795,-7.035937159594681,177.258800442625,0,86,0.25550854573599224,0.787582294424949,0.29156042524598835,0.13856983672099496,4272256,0.0,1
133,Artist_A,Pop,Thu,159.67854078782997,0.03418776593915818,0.5020502134884471,0.9720252564965911,-56.88594338476146,293.00869482782974,1,64,0.0,0.9375302398470235,0.16994656926496104,0.05098397077948831,3201801,0.0,0
134,Artist_A,Pop,Sat,101.42305738575307,0.9866929803571616,0.12471405691139048,0.22848674675477076,-48.53287743023984,280.5079557364943,1,27,0.1586040920521542,0.7859967558457004,0.2775534619757094,0.11498685700314366,1418748,0.0,0
135,Artist_C,Hip-Hop,Sun,152.86014278416081,0.12297080852962672,0.3853758830473618,0.9774521179903679,-41.394927699434696,272.85222099030676,0,35,0.0,0.9299045966141881,0.15422600729729624,0.04626780218918887,1637350,0.0,0
136,Artist_A,Hip-Hop,Tue,103.53094735991345,0.2311309124276466,0.6433651799117843,0.5319127065242634,-16.096515806147224,193.08212430709992,0,96,0.13496115233921568,0.9310480575207052,0.25302612495492355,0.10290006795432019,4675607,0.0,1
137,Artist_A,Pop,Wed,163.3281623969666,0.05169683724152696,0.7803997761472745,0.13578904706393713,-21.56186443184481,122.46573907360462,0,86,0.2318272119788564,0.7830530351609998,0.2878486932602878,0.13272005037385762,4257326,0.0,1
138,Artist_A,R&B,Mon,86.34126300971505,0.6400029668369137,0.21720909769121055,0.09930220275369295,-35.0433657250887,134.44000436202853,0,28,0.3305629975489505,0.6152184420281933,0.27011963426910723,0.14714848979052228,1325663,0.0,0
139,Artist_C,Hip-Hop,Fri,176.9456718238644,0.22470117697268,0.1378228991592354,0.20886407070573998,-14.455863644497455,176.19534627916866,1,79,0.06505435806258175,0.9127908982396147,0.10372892549438367,0.04412954926083145,3937231,0.0,1
140,Artist_A,Indie,Fri,153.5710529745637,0.1800104374727235,0.6630420045004922,0.9256373300253358,-23.422139300585883,122.83372433922186,1,97,0.25894512721074414,0.8001429425723305,0.27488610033022626,0.1342548555412167,4904062,0.0,1
141,Artist_D,Hip-Hop,Thu,73.70855111044762,0.08855558422324139,0.0018798835249106416,0.4141502243282268,-6.237552020566859,123.08696074473566,0,96,0.08962428890480731,0.8964697495796308,0.03898113198619532,0.029619197376820058,4679810,0.0,1
142,Artist_A,Hip-Hop,Tue,127.89319439598725,0.10330895712401567,0.17837258430732983,0.39543426799291437,-10.918395051678417,284.988594295634,0,90,0.0,0.9831405931104413,0.07754544809491383,0.023263634428474147,4413602,0.0,1
143,Artist_D,Indie,Mon,178.24407746900818,0.5846707004425887,0.029071380343953734,0.313206261070174,-44.83118363464797,247.10853038142972,0,34,0.045465495482966745,0.9154696691758804,0.1425616203565278,0.05186158520355169,1551873,0.0,0
144,Artist_D,Pop,Tue,116.52785432325773,0.6882078658665954,0.16688511785487092,0.14706185056658838,-43.713685341947986,175.61207821226748,0,90,0.2574360134930773,0.6913143708159846,0.24944423436658347,0.1263204730085905,4444534,0.0,1
145,Artist_D,Indie,Mon,81.85285665858999,0.397378988464401,0.18131927992550523,0.48785119719240644,-52.47861145245686,143.87602396817158,0,60,0.2074634034345183,0.8517027870876396,0.16353102425300386,0.09055198796280482,2905299,0.0,0
146,Artist_C,Pop,Thu,118.17340405804154,0.4798970815920732,0.3876735947503942,0.1300477825111387,-39.78211645695261,212.0944292211139,1,41,0.14530469314468036,0.9383903862924226,0.22460341748504842,0.0964419638744506,2027280,0.0,0
147,Artist_C,Pop,Thu,121.4949187058306,0.6859677359829841,0.40232712468655596,0.8354802363823276,-0.027364876854342413,120.96230895378561,1,43,0.4129279014229337,0.5378123784376989,0.35032920891502384,0.18768434295909386,2216319,0.020117343641878893,0
148,Artist_C,Pop,Fri,149.00243330743987,0.017379790185479638,0.8742624706102378,0.3703969862753065,-35.654929883096344,288.9144738944659,0,63,0.0,1.0,0.26575469922016726,0.07972640976605018,3036248,0.0,0
149,Artist_A,Indie,Tue,143.86150237930855,0.32313065707027855,0.5101097124988252,0.37480356778179635,-46.77069391865362,194.6667214900105,0,20,0.14194076234785546,0.8336897668376393,0.2509210917961754,0.10366448000842371,903137,0.0,0
150,Artist_D,Pop,Sat,108.30600523163767,0.9730977480703464,0.7234047656122863,0.4740064284831559,-14.251026931466818,192.4202919427199,0,29,0.44907946846515606,0.5776029313032883,0.49612039303709754,0.23865201160416047,1460423,15.716947333796972,0
151,Artist_C,R&B,Fri,86.16277289929037,0.580112229695468,0.10413735792028744,0.4441277131657516,-27.451739792240637,190.3068493647208,0,99,0.1722586647328032,0.8982520255079172,0.1676132482135964,0.08473570741063957,4836725,0.0,1
152,Artist_C,Indie,Tue,137.40650013231954,0.25422457989749325,0.22543875546369385,0.9948579730593216,-51.02391302838285,132.47909946979766,0,91,0.18181938411214077,0.8109267861026777,0.1562911853980713,0.08325123244184954,4465977,0.0,1
153,Artist_A,R&B,Fri,110.60447214639382,0.5217300466362131,0.7029434409786768,0.5453811212183025,-37.15861913034806,234.89800316252877,0,75,0.17948470052516302,0.8041182034614691,0.35440540092855183,0.14221856038359815,3713251,0.0,0
154,Artist_C,Pop,Sat,75.87314533503965,0.34265348812091534,0.05280396046852809,0.08820170378987069,-35.1318170676394,251.94065153310362,1,69,0.0,1.0,0.0843718857647415,0.02531156572942245,3428509,0.0,0
155,Artist_A,Hip-Hop,Wed,168.06867614836628,0.5322449888262991,0.4865976622437531,0.60687734157693,-14.770217965846882,241.70257156589224,0,31,0.1268123848474858,0.8176899733007017,0.28889030177824543,0.11202956750297079,1476922,0.0,0
156,Artist_B,Pop,Wed,142.94662291315854,0.12574151180664883,0.5993689656629339,0.15158429286987996,-58.75971786648573,144.91838879929097,0,79,0.18033362025666438,0.8770194486353572,0.22955510233313847,0.10493325475127442,3870047,0.0,1
157,Artist_C,R&B,Wed,141.98206277345776,0.13271465381927738,0.602145644052481,0.030937644731341973,-43.858821192101374,224.19123024640666,1,45,0.025132529845393825,0.9820079397767353,0.21078503602425272,0.06826201677635457,2265558,0.0,0
158,Artist_B,R&B,Wed,158.7100651094009,0.14354236203939286,0.02293281126804203,0.9707421536772481,-28.944221921068678,222.50720715100567,1,97,0.0,0.9711124745922911,0.04136582086983297,0.01240974626094989,4821517,0.0,1
159,Artist_A,Indie,Sun,123.55940143860973,0.9398197919268417,0.3221080042291855,0.7735388915345639,-43.8691954528294,276.31394182944877,0,60,0.18772163395767627,0.782069985876531,0.3281823624788178,0.1359990355351806,2985505,0.0,0
160,Artist_D,Hip-Hop,Mon,157.80653140829486,0.7328989183413418,0.636490651049154,0.9801089924137669,-22.293957154860067,188.24297850761644,0,55,0.34397174053113466,0.586855133877447,0.4201559522075252,0.1948411337684845,2765646,2.814195209856263,0
161,Artist_C,Indie,Sun,119.77089042132069,0.1623818946623209,0.14899973614924344,0.47787844802224244,-31.087951243523005,186.86746985869814,0,42,0.02101776537738076,0.9521736262914198,0.08674157451895327,0.030226025431162134,2008890,0.0,0
162,Artist_A,R&B,Sun,68.06104798988521,0.18834908376560144,0.6954156483280532,0.5322575311489761,-38.29738470842516,231.3348705692734,1,62,0.0517530220333044,0.9350450898669755,0.25928549327814115,0.08813625239010323,3061753,0.0,0
163,Artist_D,Pop,Sun,108.62977056332265,0.7308294748708763,0.7459252088136745,0.16833695591913023,-3.0474823877692643,233.95307762991234,1,25,0.2736106764512608,0.6733246469631651,0.4352785282256446,0.18530569375794553,1337990,0.0,0
164,Artist_D,Hip-Hop,Wed,119.69578727758687,0.15616384479217393,0.9819691904461453,0.24690742666758558,-22.070430048812554,204.47134091864228,0,88,0.14991669416881415,0.8478100570247357,0.35626151468733125,0.1368617932399622,4337602,0.0,1
165,Artist_B,Pop,Sat,146.4243097958755,0.23456129333482867,0.20984199485640942,0.8385492149028282,-52.20351766392353,199.7506852194758,0,62,0.036291545866261765,0.9873543083600129,0.11239399545188597,0.04097650780881815,2971876,0.0,0
166,Artist_A,Pop,Thu,72.78944761544092,0.963346832820399,0.8251306676661152,0.35618564711759415,-26.39449815339627,208.94658071481888,1,44,0.4324717052317449,0.5568546879682842,0.5288376292702576,0.24514562982742624,2306140,21.712857112939965,0
167,Artist_D,Hip-Hop,Thu,76.80222463925388,0.25530652472843185,0.520296576918654,0.826814973796419,-13.156088807945942,274.9881539105961,0,37,0.0,1.0,0.20715027802128258,0.06214508340638477,1749354,0.0,0
168,Artist_C,Indie,Mon,91.64205631615397,0.6616323503711468,0.37346259614417343,0.7090137242870318,-17.490618150432162,203.01004222570378,0,81,0.2333253749258858,0.7263176259251474,0.2991017237324519,0.13639559210491276,3964705,0.0,1
169,Artist_C,Pop,Wed,91.97980720450587,0.9786312874005304,0.12237675732517794,0.1771709252718655,-49.67464624228444,289.18772255456804,0,32,0.13755242131611167,0.9126167168948853,0.2499159412986824,0.10248526665282705,1521159,0.0,0
170,Artist_B,R&B,Wed,147.8621494150875,0.37429676713979265,0.7355056064875376,0.5074463661197421,-1.6548000575937962,210.7206774473387,0,62,0.17537847325874723,0.8307122620299957,0.32936858296822064,0.13388626954221564,3025832,0.0,0
171,Artist_D,Pop,Wed,90.08767926739174,0.017515990862062236,0.2358575991436871,0.6773873215187168,-33.07118125520364,290.85612477256046,0,97,0.0,1.0,0.07426047791551857,0.02227814337465557,4704844,0.0,1
172,Artist_A,Hip-Hop,Fri,135.9717676028937,0.24414729042237426,0.37142200187304575,0.2350372148038251,-50.45849977558432,269.9097423364336,1,47,0.0,1.0,0.1602560586463886,0.048076817593916576,2340821,0.0,0
173,Artist_C,Hip-Hop,Tue,119.31286201659256,0.8308771913417055,0.06254222689736844,0.8306885105200769,-49.188254752311124,185.23763807084924,1,37,0.2743840457744574,0.7021037746103785,0.24451735141547593,0.12823201457953426,1895163,0.0,0
174,Artist_D,Hip-Hop,Fri,128.79532538152807,0.8646088359550367,0.801366915819519,0.5448276575451868,-54.10590046865517,275.4554558333909,0,78,0.2552060058791368,0.7233408002757903,0.46866368188170493,0.19164030574033883,3906310,0.0,1
175,Artist_D,Indie,Tue,160.5728355813955,0.7685193645237912,0.7665885239716433,0.1652420504426032,-11.78891349390394,139.81139115620073,0,79,0.48110266829144377,0.5065852256111204,0.4823633849740272,0.2409295491504969,3951094,21.67077085134037,1
176,Artist_B,Pop,Wed,108.52578018588292,0.11310981907657303,0.7336158300423125,0.5829844261646024,-52.67817034068908,286.50849156174263,0,82,0.0,1.0,0.24270671282800835,0.0728120138484025,3996927,0.0,1
177,Artist_C,Indie,Wed,152.50936524771245,0.7955103716964032,0.29944351049188667,0.999713804155914,-52.49248457149518,233.6958327149205,0,76,0.21070118534709759,0.8555973131766569,0.27781566485151526,0.12548493652487408,3744998,0.0,0
178,Artist_C,Indie,Fri,110.64432714608247,0.9186777969935043,0.17348007426595724,0.15052149166341355,-8.971703114349744,129.79033473401603,0,70,0.4425864641825611,0.5247731116089488,0.3308249593566983,0.1877647806435217,3494673,0.0,0
179,Artist_A,Hip-Hop,Fri,102.46456518734993,0.6006095425462361,0.6375532644702298,0.8167569301195281,-39.32375493314642,235.9662102571461,1,75,0.1958220493982482,0.8232401639256555,0.346739855065185,0.14318636639920512,3804373,0.0,0
180,Artist_C,Hip-Hop,Tue,175.03526127758647,0.9408753563380648,0.49616638411321945,0.20730900318755796,-58.148525741515655,295.3645777460561,0,46,0.18485426386575765,0.808349371641454,0.375355112173288,0.14957738642513793,2275979,0.0,0
181,Artist_A,Indie,Thu,82.12451048147558,0.8268388837118774,0.17825246690464158,0.7823883294600873,-56.886282028895344,132.5641178306332,0,51,0.40125781120441284,0.6296476439226166,0.2929139880292446,0.16812575864965595,2506010,0.0,0
182,Artist_C,Pop,Tue,70.84043526931295,0.6669715169909073,0.6859112710498637,0.7345779231214132,-51.469773197766266,219.84378776041552,0,28,0.2642832854855046,0.8111895991848799,0.3769297648761646,0.16593558655995028,1341370,0.0,0
183,Artist_B,R&B,Fri,152.51831106425743,0.5771852367117482,0.9911264318213037,0.30048938560043237,-47.196399121458626,254.60298295668704,1,87,0.2198934151355859,0.7680901729927634,0.4591569422901881,0.18172576571417362,4438135,0.0,1
184,Artist_C,Indie,Sat,68.18996464249099,0.3485736672419705,0.7472195877420377,0.3258231175644498,-20.091228345695676,265.84654560591565,1,65,0.05718029323336449,0.859326323432949,0.3220153450844156,0.10804066217199756,3282515,0.0,0
185,Artist_A,Pop,Fri,160.44947888436354,0.15928744524280514,0.7399863866856118,0.7925213919629192,-50.56042319989031,194.48894375774324,1,86,0.12273436791875786,0.9144607159252569,0.27096126186919317,0.10583525214450952,4339467,0.0,1
186,Artist_A,Hip-Hop,Sat,112.46320756286923,0.6049539226905408,0.9503127529305917,0.46144551188731264,-52.867536529375684,156.74998065028373,1,45,0.41854415836176717,0.5398205807079602,0.4981204942756936,0.2331449799550615,2376046,19.144489352279493,0
187,Artist_B,Hip-Hop,Mon,169.86164127502968,0.3181115536181195,0.2029363675749022,0.7308180287118088,-14.11685151142325,127.62161017902909,0,27,0.21258867460417002,0.7802555385476411,0.16845211328656634,0.09305336890680391,1254185,0.0,0
188,Artist_C,Pop,Fri,146.58394333462866,0.8664386675276454,0.5655499649214404,0.14798414736583476,-19.736682968405134,224.35070827750047,0,25,0.31098404344034525,0.7283674984032354,0.39727922330131415,0.18138057567846327,1226968,0.0,0
189,Artist_C,R&B,Mon,133.2485600409549,0.9933369373586285,0.9796467150338835,0.8525577819015535,-33.88054671268583,201.52399264816995,0,99,0.4902161326538882,0.5246536100226672,0.5876306799773573,0.2743324305239848,4970774,33.730950047867495,1
190,Artist_B,Hip-Hop,Thu,173.91681564693187,0.7524277626155725,0.16529411097017455,0.7108847166823191,-27.041413711193762,290.773991126948,0,43,0.052481944986367934,0.9424320537359798,0.21158737506697092,0.07397260151736487,2069891,0.0,0
191,Artist_C,Hip-Hop,Tue,107.5979247662465,0.09048169528705075,0.700251959444521,0.9069428088348339,-41.28095878041489,130.90888338868376,0,67,0.21442530322635694,0.7567806111507269,0.27681580466062106,0.12592980204345772,3263903,0.0,0
192,Artist_C,Hip-Hop,Sat,174.49043238475596,0.2886855955306381,0.585810145971902,0.13237237903497245,-31.049974785878362,243.37116182028103,0,64,0.04589394376607353,0.8091113672201766,0.27165788945366287,0.09067615558931356,3157406,0.0,0
193,Artist_A,Pop,Tue,76.20015329054483,0.10910963176574973,0.586479092188707,0.5930145003605977,-29.599641061035253,124.49391998161029,0,32,0.2119518311808207,0.8229642096069893,0.23317281208836416,0.11234220986267339,1529607,0.0,0
194,Artist_C,Indie,Mon,118.05059303188953,0.6505116477917158,0.6976706275200751,0.5991205850403252,-36.765763729314244,150.85815180789768,0,88,0.3980224810049059,0.589329934033806,0.42153753100760455,0.20606575550326256,4392616,3.8273352477061207,1
195,Artist_C,Hip-Hop,Sat,92.38934668706338,0.7651908645557847,0.9296169228756842,0.35346074054678245,-5.605667359670235,201.64421998611016,0,44,0.38871129042523056,0.6869555234925557,0.49453214507535104,0.22610190160765142,2211129,3.367852319044673,0
196,Artist_B,Indie,Tue,124.78113346898321,0.9256748308807118,0.782581939851338,0.4584664245692578,-59.03628810113963,201.87703970451628,1,39,0.4230322409135197,0.5968691605845738,0.500535716014629,0.23476716298709266,2070803,13.84337184171478,0
197,Artist_B,R&B,Fri,79.44166534699015,0.43817234641198766,0.056136103416210004,0.03798156328985347,-13.06972421452523,243.4260977280559,0,85,0.0,0.9729437313732578,0.10988655403260897,0.03296596620978269,4152643,0.0,1
198,Artist_D,Hip-Hop,Wed,160.9835592372052,0.9013756495884443,0.8527280198757112,0.745860038627012,-52.537030125520545,283.8383462761962,0,93,0.26341917125812764,0.7899243331606743,0.47810866924826734,0.19611643502610573,4653554,0.0,1
199,Artist_A,Hip-Hop,Mon,161.56894191774688,0.8778911590413275,0.22554132992573261,0.549322479403174,-12.147158367768036,235.02578860468574,0,64,0.226213152392306,0.8313433179056036,0.27697196720486456,0.12833422063992056,3137738,0.0,0
200,Artist_C,R&B,Tue,174.62835752681747,0.3171957167653986,0.37691416473637196,0.057741051869173776,-23.045285059396726,291.63631761327156,0,66,0.0,0.9890484092823761,0.17870371091751608,0.05361111327525482,3169948,0.0,0
201,Artist_C,Hip-Hop,Mon,78.56065690598834,0.868900625540571,0.46173281361238216,0.6807558929604856,-9.40331454381586,278.69081517803954,0,82,0.18252518258262573,0.8771570606960356,0.33686855705262175,0.13756560363231168,4024969,0.0,1
202,Artist_D,Indie,Sun,134.7999061085989,0.3756722518817265,0.48090600075306966,0.4667820772311879,-54.14914046154615,225.20996319554223,0,95,0.09603017451222001,0.8762044227184775,0.2441653660585707,0.09245564472001522,4665969,0.0,1
203,Artist_C,Pop,Mon,116.90847704404436,0.2968692745602808,0.4351803992553568,0.034461259425,-26.461161954013555,270.0825511653889,0,96,0.0,1.0,0.18992797468866318,0.05697839240659895,4709620,0.0,1
204,Artist_A,Indie,Sat,101.32604784530798,0.6490746587943931,0.9373532942158644,0.9696077268480954,-29.934727184268176,235.66396985825412,0,74,0.2757725826444219,0.7527978367415171,0.46046135267533456,0.19329292233148476,3670044,0.0,0
205,Artist_D,Pop,Sun,102.18481933610626,0.32838122788508106,0.7060190076640246,0.9491121430894405,-17.628409022198483,134.14040956627088,0,94,0.3042754735542955,0.7349636056464139,0.3304892267469408,0.16000186273494135,4648394,0.0,1
206,Artist_A,Pop,Sat,109.53522607281027,0.6302087483291442,0.6311706459567064,0.5129024161471976,-27.942566886379453,253.30165018671178,0,38,0.17171432814957532,0.8593617642812191,0.3435205905965969,0.13739904280889415,1876766,0.0,0
207,Artist_D,Indie,Wed,144.59106596267435,0.6098318054986945,0.049842027782941556,0.0936724207059102,-27.555925972013746,137.08351942812232,0,54,0.2797340888998215,0.70363305207202,0.19619235902021737,0.11480452548602951,2631607,0.0,0
208,Artist_D,Indie,Sun,131.79432699217855,0.5634389273484588,0.9039133302603747,0.7546212215985918,-34.22424338543612,226.93490050254823,0,72,0.2522884359863619,0.8023964460482101,0.42338249533816213,0.17747243579872102,3551622,0.0,0
209,Artist_B,Indie,Fri,115.16178153133573,0.3804197042327977,0.9093901920083962,0.49193110010572905,-41.46993455955955,246.4752370544812,0,45,0.1410954459858359,0.8526831878588432,0.37836436087730974,0.1417283974603601,2213303,0.0,0
210,Artist_A,Indie,Mon,69.11200924435465,0.5484997216514768,0.7802130634301023,0.3024474782893799,-31.06413832486847,131.97496947795395,0,33,0.4114925623907033,0.560056069495537,0.43175264946021863,0.21182430731620627,1651219,8.352088728088791,0
211,Artist_C,R&B,Tue,69.33184128947485,0.5964854749854216,0.007029203813619156,0.49141817752855677,-52.89045847389596,161.54303770677572,0,64,0.21691395534334107,0.7553691462909924,0.1703320268829716,0.09448239913355969,3092969,0.0,0
212,Artist_C,Hip-Hop,Thu,60.28072687509339,0.5456868884954734,0.057280251077623356,0.5224441454054645,-2.3091996610149153,284.821001807097,0,63,0.0,1.0,0.1263214530223817,0.03789643590671451,3046082,0.0,0
213,Artist_A,Pop,Mon,176.12392658485038,0.44441945275120154,0.22522370226848976,0.5627116990223392,-17.1353541824041,230.93660860192136,0,84,0.06093930435033584,0.9019615242450668,0.1760586963817739,0.06500546978459934,4084976,0.0,1
214,Artist_C,Indie,Mon,60.63045822700619,0.01466705704626381,0.1313494081449067,0.44122371365532653,-2.8519729987291953,164.3314833858957,0,70,0.0034737376756954763,1.0,0.04233823385272477,0.013396217690956525,3359339,0.0,0
215,Artist_C,Indie,Wed,72.37124952164939,0.587061707701151,0.39883602970372944,0.6057553031390567,-46.396357060202206,244.3223588066412,1,62,0.12594717140792389,0.8172794938015676,0.2736072516910355,0.10727160978889543,3130766,0.0,0
216,Artist_A,Indie,Fri,97.75158681712931,0.16844438514271964,0.9226230580877897,0.9187347106063773,-7.239538789408314,227.41975559310413,1,42,0.09706285448843754,0.9273324177652718,0.3250093109018265,0.11691536416823546,2130504,0.0,0
217,Artist_D,R&B,Thu,156.89163021801136,0.6425759689471896,0.4720604341969983,0.36226808709859115,-11.472600926187695,210.2836259852307,1,75,0.230875222447814,0.7839789501267278,0.31333753402319187,0.14017630469652037,3751249,0.0,0
218,Artist_A,Indie,Sun,175.45185429169413,0.759344327922866,0.01340262643216561,0.7257164632199491,-19.370855252539577,295.71365549785503,0,38,0.014990945459869454,1.0,0.1558896535142229,0.04976508514624076,1774475,0.0,0
219,Artist_D,Indie,Sun,154.80162705502272,0.5004453091307415,0.282745689578762,0.8944525568242322,-22.498248834887654,243.0216799333516,0,95,0.07068390170134586,0.8965960035402284,0.20559356799173123,0.07581485073778854,4679126,0.0,1
220,Artist_C,Indie,Sun,142.86722789347687,0.5423636649797383,0.04459490837296154,0.4559792757599369,-41.0070200839278,187.5793997402243,0,74,0.15070564818603893,0.8027611409159418,0.1612989773246478,0.07853082283460212,3637154,0.0,0
221,Artist_C,Hip-Hop,Sat,122.55608008962832,0.9514785596659912,0.03628762261350216,0.4434558363819041,-11.015352902098158,264.01321777383623,0,79,0.15982251284142446,0.8343519682412265,0.23431160506900361,0.10225798408898598,3851883,0.0,0
222,Artist_C,R&B,Sat,70.40462542346204,0.8471673613725742,0.27571985309555225,0.6021169853547795,-29.909072311215972,279.22499272581376,0,78,0.13556092971651268,0.9476791617455099,0.26261359585407856,0.1058962646995261,3828782,0.0,0
223,Artist_B,Indie,Tue,174.98049516047166,0.9142365159514699,0.2756123386789454,0.5914067594224881,-55.746505446522875,142.53970071302965,0,52,0.43573767269031777,0.5200544033124939,0.3615201241314788,0.1956035717775072,2579067,3.7069292596492165,0
224,Artist_D,Pop,Thu,151.00708967348177,0.8137662883195864,0.787126602601604,0.806589342326277,-41.2282103486922,156.09953601214795,1,38,0.4707327638238595,0.39984640456593057,0.5189219575312124,0.2498231400241356,2036316,36.88986929894175,0
225,Artist_B,Pop,Sun,136.67392624011143,0.10891834184673144,0.9748346527811119,0.4764833837782927,-3.8821740872803403,158.92086164300034,0,47,0.22069254400891425,0.7822958478597499,0.3577748946317299,0.15147097719130181,2297770,0.0,0
226,Artist_B,Pop,Sat,151.08430146466196,0.1489918559701947,0.3712070938899983,0.9961229496394411,-8.959184363709227,244.41812568957727,1,71,0.0,1.0,0.14116049936103842,0.042348149808311523,3530408,0.0,0
227,Artist_A,R&B,Tue,146.89239951277665,0.5266237972689596,0.4288868788610386,0.05947156886728078,-1.0856581154076537,228.547119909591,0,68,0.13933265486060947,0.8099770485073974,0.27199541341062405,0.10946515499530911,3352929,0.0,0
228,Artist_B,R&B,Fri,136.46778957473842,0.24606965879799825,0.8447894362860214,0.0031678485807017376,-22.320397043754113,231.41848164574589,0,56,0.10454878748491175,0.9378478211827515,0.3150811984088558,0.1154341170196391,2727630,0.0,0
229,Artist_A,Pop,Tue,177.66921602159857,0.47669547504115917,0.2681390200955134,0.6401983115596238,-45.14939561157529,289.3391939441102,0,45,0.0,0.9482044507493772,0.18613991088701043,0.05584197326610313,2142474,0.0,0
230,Artist_A,Indie,Sat,168.403657516323,0.3943653238183502,0.15638180440344795,0.2984349123618767,-50.23109701938817,259.66407590531503,0,59,0.0,0.9926720732154161,0.12725319144162123,0.03817595743248637,2845896,0.0,0
231,Artist_B,R&B,Wed,137.5997902940596,0.5494142384304533,0.8530896234036505,0.2403823886994838,-48.7851335634923,143.02864641212096,1,99,0.4043263272286695,0.6333077885356334,0.43914817700005915,0.21260971854575164,5026780,1.8450107010177352,1
232,Artist_D,Pop,Wed,143.18102537483097,0.7468757161358227,0.046500586440065494,0.31189908000428046,-58.812260499164736,182.55127483653257,0,57,0.24294785406927694,0.6976788758438012,0.22378954399042394,0.11572643401098257,2788561,0.0,0
233,Artist_D,Pop,Sun,66.1914967990452,0.7154909070992744,0.6196994401994157,0.2560475651049543,-36.55907334084365,198.3708563116324,0,96,0.3133945382563282,0.6956811283190496,0.3898717878158696,0.17964044399602652,4793537,0.0,1
234,Artist_D,Indie,Wed,140.3900957460047,0.5212341324853343,0.5619928474668068,0.03079004966044785,-48.51433917002745,191.2730859745689,1,73,0.23834605053835733,0.8224026250262545,0.308364155731858,0.14017845682722885,3698898,0.0,0
